ID	Position	error
ERR7025846	24410	1.5762011848466055
ERR7029395	10977	0.6147081214689988
ERR7029066	25276	0.012459010564930973
ERR7262238	25	0.005716705483802668
ERR7262238	2671	0.11052297268685157
ERR7262238	15521	1.6445056108405673
ERR6424788	25480	0.35064699842553376
ERR6698088	10928	0.006956037840845854
ERR6698088	21987	0.1115748469671675
ERR7030514	11196	0.0920937871716854
ERR7349675	15521	1.410642119443197
ERR7349675	29742	0.023798832510103278
ERR7025585	11196	0.006987406372930834
ERR7273627	15521	1.068709600191525
ERR7478587	26766	0.07711502857781787
ERR7093482	11196	0.012024486226497596
ERR7093482	21987	0.640139921294272
ERR6499186	19220	1.6986192700108635
ERR7288511	15521	1.6480726359904603
ERR7263197	15521	0.6549707602339181
ERR7273512	25	0.0036637492367189092
ERR7750369	15521	0.9661217796536453
ERR7750369	18244	0.004061468332753107
ERR7874627	15521	0.6844576208932402
ERR6512821	19890	1.6598756142035647
ERR6915957	6793	1.721163411572309
ERR7845430	1303	0.07762162546627448
ERR7845430	15521	1.2143865378323007
ERR6651591	9368	0.005685856432125089
ERR6671557	24410	1.7414414556202997
ERR6534589	11196	0.07303298031728624
ERR6498868	21987	0.19083776259174892
ERR6695922	21987	0.05774195037001084
ERR6696276	13864	0.026129175311669417
ERR6499224	24410	1.7871572871572872
ERR6330799	11196	0.034734457588723885
ERR6464173	26418	0.5758930650680935
ERR6544377	7105	1.8924641586517092
ERR6766690	29620	1.2225411070381158
ERR6698117	24410	1.7014403046629591
ERR6450863	21987	0.07202993451824134
ERR6498477	21987	0.10732390579082794
ERR6190410	24410	1.5611257695690413
ERR6632027	26467	0.0034057499217197444
ERR6445730	23522	1.1126967635403444
ERR6451676	18465	0.0022918693247435435
ERR6451676	24410	1.560763010150353
ERR7350691	15521	0.7114093959731543
ERR6526161	18465	0.05800703692291545
ERR6526161	21987	0.015265009716556697
ERR6463092	21987	0.15954910036852374
ERR6463092	24410	1.6013440277476696
ERR6486591	21987	0.011950656652674745
ERR6193613	11196	0.004961753152780649
ERR7808742	15521	1.1294799782137759
ERR7808742	26462	0.006391560103069064
ERR7853003	25	0.0033075409855020206
ERR7853003	24743	1.0072564814515488
ERR7811195	1977	0.14633335414480333
ERR7811195	15521	0.7577332059420504
ERR7811195	26766	0.037680193483494336
ERR7109224	25276	0.01130811216015707
ERR6512259	24410	1.6364808860496556
ERR6622575	17722	1.7358415193350039
ERR6770822	21987	0.1538170325723933
ERR6770822	24410	1.670686165738925
ERR6369050	21987	1.73134311557232
ERR6369050	24410	1.631035314104576
ERR6692097	28703	1.7444454114500612
ERR7741053	15521	1.8307224690203414
ERR6772065	11196	0.03069839048656511
ERR6772065	25276	0.004810941792670652
ERR6698008	24410	1.600764493523041
ERR7033944	24410	1.568030428451271
ERR7752118	25	0.0033487892838742917
ERR7752118	21987	0.5579598145285936
ERR7752118	29742	0.04662545079855744
ERR6444261	20417	0.755868544600939
ERR6322846	1618	1.709957627118644
ERR6450445	28514	0.002992220227408737
ERR6443691	29736	1.4300518134715026
ERR7368946	21987	0.6208458391685833
ERR7022425	24410	1.7617530435084974
ERR6489685	3695	1.1370585966111664
ERR7104452	26766	0.14108206085699992
ERR7176345	15521	0.9431247648545963
ERR6773020	3877	0.02361507388697997
ERR7696506	15521	0.09815354713313897
ERR7351694	25	0.004673989249824725
ERR7351694	24550	1.2949287216639402
ERR6330755	11196	0.019355679289119746
ERR6330755	11771	1.2150527673744922
ERR6455024	24410	1.6585181810030252
ERR7758267	78	0.006483215706210662
ERR7758267	15521	0.9400662774005459
ERR6693323	21987	0.03988280167378928
ERR6532551	10368	1.8483342558144797
ERR7290393	20290	0.3340402969247084
ERR7290393	21987	0.0021208907741251328
ERR7830933	25	0.018879006857200543
ERR7830933	15521	1.5315893031366872
ERR7104770	21837	0.0042558983466258835
ERR7799494	7057	0.0029258714571347186
ERR7799494	15521	0.678070710190971
ERR6771504	12999	0.7989503632714858
ERR7029338	24410	1.9200759104127347
ERR7024680	4066	1.6603298542123863
ERR6469560	21	0.0039003250270855903
ERR6634294	21987	0.00858115833139329
ERR6314413	24410	1.9427339123739136
ERR7798754	25	0.00621734997220354
ERR7380140	23415	0.5216070602164989
ERR7380140	25276	0.18005014349216306
ERR7266553	3932	0.21793658305726454
ERR7266553	15521	1.873639375295788
ERR7381579	25429	1.754510080595436
ERR6769217	11401	1.6957774457317454
ERR7375917	24174	0.33509249787304746
ERR7763343	15521	1.922696008855263
ERR7288911	25	0.012957630604689428
ERR7478769	3877	0.009058889688280895
ERR7478769	15521	0.14041279016835387
ERR7352116	23935	2.571560619464925
ERR7140626	16793	1.7647194643269453
ERR7262463	15521	1.6671578947368422
ERR7098004	7211	0.3431512725193023
ERR7267032	20763	1.9592727272727273
ERR7267032	26097	1.1073939393939394
ERR7810249	18244	0.14456992908661848
ERR7355320	25	0.0056641078220076
ERR7697307	15521	0.02393740077114992
ERR6484412	3776	0.7025261965049955
ERR6515581	8503	1.6119875678972029
ERR6768574	19220	0.20495295160518948
ERR6591207	11196	0.02398889722310244
ERR6763125	21987	0.02109735871790289
ERR6763125	24410	1.3628893731765266
ERR6319982	24977	1.9975728155339805
ERR7358607	78	0.05544437658844512
ERR7485300	25	0.009328966496510339
ERR7805778	8869	0.19282640527395398
ERR7353259	25	0.009194281023046556
ERR7353259	15521	1.6372234835690114
ERR7754027	234	0.003908893036733864
ERR7754027	15521	1.1395572876501783
ERR7033839	24410	1.882738890899899
ERR7696317	15521	0.04995507209242933
ERR7696317	21987	0.18608264354429926
ERR7106588	21987	0.033151273612224835
ERR6114199	10884	0.9044456265980896
ERR6085391	24410	1.761235574961667
ERR6532593	29736	1.1234272503065057
ERR6513273	777	1.344028964824174
ERR7897417	15521	0.21514423076923078
ERR6651264	21987	0.041503656395361174
ERR6651264	24410	1.746088170572518
ERR7471966	25	0.0037617396592606943
ERR6469434	27008	3.891815616180621
ERR6549723	21987	1.4173213237396243
ERR6126877	24410	1.7548095035515616
ERR6775105	26730	0.5022554204282434
ERR6314434	24410	1.6320099218794382
ERR6314434	29449	0.0030726383682506903
ERR6101557	25036	1.7421233085144472
ERR6328020	24410	1.6358506944444444
ERR6483173	7685	1.7563710823765424
ERR6692948	19594	1.8588865258354776
ERR6692948	28825	0.6780345688369567
ERR6692988	26778	0.3872606868196653
ERR6524524	21987	0.1965045593049544
ERR6534933	24410	1.6019721311264599
ERR6470866	4408	2.301418439716312
ERR6541116	24410	0.6230729275205612
ERR6771594	29633	1.7292992808216392
ERR7019287	71	0.2624680518153061
ERR7019287	19327	0.014856682178224872
ERR6692102	4124	1.400440004300933
ERR7029227	26653	0.06441535085687979
ERR6671637	29140	1.0447995395136898
ERR6455871	24118	1.8628798907261797
ERR6455871	24410	1.8036644296693711
ERR7875610	14211	0.02404874267920965
ERR7875610	19144	0.48020734051996283
ERR7731734	15521	2.1255810222467453
ERR7798004	25	0.0034721354597979127
ERR7798004	29707	0.753453394776147
ERR6771286	21987	1.3506780150345052
ERR6766513	27382	0.8924217375978434
ERR6769930	26778	1.7657238192227847
ERR6675909	29633	1.5724100609893072
ERR6767539	21490	0.3330926218772457
ERR6915643	22380	0.9695223962955539
ERR6674315	10871	0.17060737536379525
ERR6674315	27390	1.4000407498074159
ERR6634480	10166	0.007962641025284777
ERR6543952	21987	0.05144905351075746
ERR7358493	13297	0.05084391063958692
ERR7829946	78	0.030157684087335174
ERR7829946	20568	0.5523474932392108
ERR7829946	29742	0.008150725429009506
ERR7024507	24410	1.8049941428526095
ERR7026900	21987	1.7967458704784016
ERR6543189	18269	1.9297497406651456
ERR7269204	15521	0.556914818873443
ERR6421971	19220	0.9241932498304313
ERR6469146	3901	0.23876331514679136
ERR6469146	22607	1.9529747986489998
ERR7030266	19467	0.3929402127018841
ERR7027115	25202	0.003912685382106861
ERR6445343	15521	0.1162109375
ERR6445343	21987	0.275390625
ERR6445343	24410	0.5439453125
ERR6529105	19109	1.3678504707382222
ERR6529105	21987	0.0501963475500265
ERR6466657	4852	1.3806532663316582
ERR6307192	11196	0.04018311291963377
ERR6772369	24410	1.7673530599620184
ERR6769196	21987	0.0967902825916828
ERR7807928	15521	0.6689628541822514
ERR7731427	25	0.0055883320396240945
ERR7731427	3549	0.002235332815849638
ERR6679140	16102	0.5349966418035522
ERR6679140	21987	0.06476058038793962
ERR6679140	23755	1.4292701340395593
ERR6694940	24410	1.617182862643753
ERR7471998	25	0.006674143310072405
ERR7471998	26528	1.2578674469702085
ERR6457333	21987	0.04799586935495558
ERR6495987	38	0.007775848557108718
ERR6495987	24410	0.7985198325953953
ERR6532823	570	0.11961722768036323
ERR6693714	21987	0.08236203821341469
ERR6674823	21987	0.27533318796431405
ERR6619449	21987	0.011176798566403558
ERR6319854	4400	1.6153178563679758
ERR6319854	17355	1.7053590800607508
ERR6677944	777	1.49614492288278
ERR6677944	21635	1.7535969722817553
ERR6454991	24410	1.2911283662266868
ERR6693298	4991	0.5074530646499145
ERR6370038	11196	0.1273462145601519
ERR6370038	21650	0.023226668064430224
ERR6696376	21987	1.137000199489597
ERR6515424	24410	1.5900621118012421
ERR6482676	25396	2.1338268241030227
ERR6516458	21987	1.6958466453674121
ERR6076897	2943	0.1274645974050623
ERR6572875	24410	1.2519864238952303
ERR6676035	22004	0.7859986492973533
ERR6314567	11523	0.023025558369790467
ERR6674968	6822	1.7531401850125385
ERR6674968	15743	1.6515509358810172
ERR6086249	22763	0.8750519451703224
ERR6086249	27504	1.815475967354436
ERR6138050	14507	0.12151085492641622
ERR6083090	24682	1.2184858185351615
ERR6080982	24410	1.6286607229580023
ERR6464473	27712	1.6032729708767692
ERR6484305	21987	0.019109590738206388
ERR6676210	24410	1.6014230975390158
ERR6676210	28304	1.7017407697332867
ERR6534896	18781	0.014794583607523608
ERR6544512	1298	1.8031760232610154
ERR6769406	1406	0.6178274344484932
ERR6769406	3270	0.64618259462206
ERR6586026	1535	1.468841251539776
ERR6419799	25475	2.0963935014098807
ERR6331172	22989	0.07314785870584557
ERR6464497	20548	1.7054778844079939
ERR6450870	11196	0.011990183565898671
ERR6450870	21987	0.3403992792013606
ERR6542382	21987	0.0036039577561787694
ERR6621064	21987	0.014701922439956815
ERR6416515	21957	0.0023536926157256732
ERR6469001	21987	0.0073240910279884905
ERR6452430	3737	1.6294312063174283
ERR6452430	11196	0.006539664344360471
ERR6452430	28888	0.27086867800512404
ERR6420005	20103	1.4487873321306874
ERR6771971	25276	0.0029496957588222264
ERR6420748	28221	0.0026894583741155498
ERR7027177	25572	1.822960131433925
ERR7022448	11196	0.042532425353115015
ERR7022448	24410	1.6134536632696748
ERR6534124	24410	1.5237939596295034
ERR6457165	11196	0.038316031984910896
ERR8183774	21987	0.27312454479242537
ERR6512657	21987	0.10797513518435879
ERR6512657	24410	1.7967325848665558
ERR7872360	28052	0.7426309722511477
ERR7267033	29742	0.023912548394443178
ERR7030673	11196	0.05396818025973441
ERR7030673	24410	1.5734120816264654
ERR7101927	21987	0.032423781203363644
ERR7023019	24410	1.110013716599059
ERR7023019	25052	2.1588870765383406
ERR7758389	25	0.004726271172223525
ERR7758389	15521	1.7770779607560454
ERR7093405	11196	0.010294476401312277
ERR7106585	24410	1.6398867733265652
ERR6671868	11196	0.04748746868246291
ERR6695407	21987	1.665044505878432
ERR6928088	25276	0.005211072196736405
ERR6515184	21987	0.0493841282288746
ERR6498343	9256	1.5132609718094394
ERR6694437	13	0.022127115738032707
ERR6694437	24410	1.100741444102433
ERR6454994	11196	0.010584276778705711
ERR6306365	23063	1.5804958129149511
ERR6081283	16161	0.8202581334735428
ERR6453062	13459	0.2004073011168646
ERR6086192	16624	0.3798499924460211
ERR6734996	11196	0.12027789839339992
ERR6734996	24410	1.609205384281372
ERR7025618	8996	0.01727292918136126
ERR7025618	16275	0.4165957788083577
ERR7025618	25276	0.007500087670854231
ERR6187625	26137	0.5022305548556028
ERR6331108	29462	0.8577340920848422
ERR6081906	12079	1.7535968459765632
ERR6126847	3877	0.022841867912915235
ERR6314511	24410	2.1345142540824797
ERR6367304	4150	1.2006802230337317
ERR6367304	21987	0.18729732664890325
ERR6367304	24410	2.1176681609819545
ERR6443014	18623	0.39516503951650395
ERR6541577	21987	0.043111798660629176
ERR6541577	27209	0.7081831459986019
ERR6771224	21987	0.30008256070574946
ERR6685128	1396	0.0026654820079964462
ERR6685128	11196	0.059973345179920035
ERR6685128	24410	1.7139049311417147
ERR6761264	21987	0.04455227172474636
ERR6761264	25664	0.8191442434936039
ERR6761264	27535	0.06572562858403176
ERR6592469	22054	0.14157774917190813
ERR6592469	24410	1.7320290872719153
ERR6077770	9590	0.30492221071815934
ERR6192128	21950	0.0025810553894393983
ERR6693951	25276	0.010420617151282124
ERR6772878	21987	0.019345123886111402
ERR6762908	24410	0.6850988551967772
ERR6648129	11122	0.3744594807100758
ERR6648129	21987	0.04986520723023622
ERR6772933	24410	2.0135946285165622
ERR7740761	78	0.007258753202391118
ERR7266954	21976	0.18932827735644636
ERR7036796	22880	1.0529486826158996
ERR7698522	27040	0.05668790741961474
ERR6493736	194	0.3246753246753247
ERR6486349	8787	0.006340460318656644
ERR6486349	26467	0.024785435791112337
ERR7302380	21987	0.24807664770810609
ERR6692181	24410	1.6687469525249863
ERR6489140	17139	2.216371436401787
ERR6423016	13968	1.9994046257115563
ERR6516460	19220	2.091102823654768
ERR6516460	19642	0.24294086307938198
ERR7830813	25	0.012645440591146275
ERR7830813	15521	1.8801145633628802
ERR6770899	21987	0.1061815846737154
ERR6693677	21987	0.032972951201160616
ERR6515210	29867	0.002524190155658393
ERR6515152	21596	1.6018558900507427
ERR7027010	24410	1.7101652645165906
ERR7270237	15521	1.7725646790693674
ERR6696511	25276	0.015784355488609597
ERR6514735	21987	0.7055146237999553
ERR6456140	24410	1.6865214180994281
ERR6452999	5383	0.32263368080665134
ERR7715413	27008	0.1103448275862069
ERR7267917	15521	1.8099757671553365
ERR7751757	17201	0.051386551624334566
ERR7798360	25	0.014069533200541929
ERR7290403	25	0.004345127250155183
ERR7287886	15521	1.3072714839297925
ERR7262946	15521	0.2570507655116841
ERR7262946	18434	2.3166800966962127
ERR6673514	21987	0.015383434940689744
ERR6773438	24368	0.356749789661274
ERR6770503	22421	0.3900565475939435
ERR6771307	14111	1.093355321446662
ERR10677113	5908	0.07267441860465117
ERR10676134	9086	1.0286439448875997
ERR10676134	13681	1.1200145032632343
ERR10027866	26234	1.0308126431517768
ERR7029464	24410	2.112988690513021
ERR6191740	11196	0.15218934911242604
ERR6481767	29251	0.34866768523814173
ERR6192786	11284	1.8312441968430826
ERR6187623	3490	2.046401085588339
ERR6187623	24410	1.9612098977914816
ERR6187623	26137	0.2366709594113301
ERR6534670	15689	0.7348091816328238
ERR6463529	24006	0.570574507488487
ERR6450769	29405	0.195711432997648
ERR6457459	7068	1.2518120379154505
ERR6541558	21987	0.16694463065882836
ERR6456975	6688	0.02267974182109877
ERR6456975	28581	0.029948889840681708
ERR6456437	6022	0.2156167211831197
ERR6651747	10918	0.03909090909090909
ERR7027056	11196	0.004718703947199875
ERR7030526	11196	0.04750119074208717
ERR6693425	18163	0.7726739819390934
ERR6693425	25737	0.0060783038226800935
ERR6694320	11196	0.007473237729751565
ERR7269919	15521	0.5214552238805971
ERR7028698	6451	0.391281005194441
ERR6676063	24410	0.9302047502715496
ERR6694679	3877	0.005759781285650492
ERR7873169	22732	0.4729811778992107
ERR6693627	18163	1.2959181106800248
ERR6544532	24410	1.7484734617191169
ERR7269113	15521	1.9148371531966224
ERR7094361	10346	1.7149056249053443
ERR6456376	3877	0.014490212172015586
ERR7269934	15521	1.6072999967849526
ERR7269934	21987	0.520134216466218
ERR6671738	21987	0.007472111930593429
ERR6542044	1097	0.6418507581816425
ERR6586981	22988	0.02974639483436391
ERR6534983	21987	0.16185111447711872
ERR6534983	24410	1.847326974741032
ERR6524969	22413	0.6128556685649033
ERR6524969	29746	1.766480910483559
ERR6191664	25906	1.7825220615364472
ERR6534822	13338	1.6859975924451782
ERR7874122	18244	0.01985325852395339
ERR7899609	15521	0.4845672703377685
ERR7844444	27555	1.109612141652614
ERR6497617	21987	0.10589028776978417
ERR7806287	234	0.011576525536638354
ERR7806287	7057	0.008746708183237868
ERR6526301	24356	1.1857694073810379
ERR7093387	11196	0.01872428659013624
ERR7272686	25	0.004666028065463186
ERR7272686	18470	0.8780247594488987
ERR8183590	8829	0.0152577356021547
ERR8183590	15521	0.02168204532937773
ERR7268565	15521	1.758303060130002
ERR7034319	24410	1.5022403597133425
ERR6768422	22004	0.24336901275368097
ERR6451317	14277	1.6348650319390068
ERR7832186	25	0.008837962642445317
ERR7832186	23012	1.7001222283162492
ERR7266271	15521	2.2544310876629248
ERR7754324	25	0.004130458881708266
ERR7163778	11196	0.032590051457975985
ERR6330814	11196	0.03105263157894737
ERR6411164	24755	1.7019529656969428
ERR7697440	8829	0.018735075201294586
ERR7697440	15521	0.041484809374295155
ERR6629951	23587	1.2760525451616103
ERR6482609	4408	0.8881685575364667
ERR6482609	25470	1.012965964343598
ERR6482609	29436	0.6491085899513777
ERR6693318	21987	0.5771709596694121
ERR6677416	23441	1.7365577511136843
ERR6450498	11196	0.008843749347506204
ERR6451514	2630	0.9312126155519304
ERR7696505	29375	1.8362627197039778
ERR6764212	21073	0.8729208250166334
ERR7266593	15521	0.5757267733786774
ERR7029490	28292	1.6775182114525096
ERR7272620	27391	1.5077452571388021
ERR7851934	15521	1.7893317961847897
ERR7851934	18244	0.003909348481575816
ERR7698583	1395	0.7661711937818017
ERR7698583	28119	0.8022409415410099
ERR7757551	6625	0.12832930859534672
ERR7757551	15521	1.8650368335895684
ERR7731789	15521	0.9187421167365499
ERR7811301	3877	0.014888230901919378
ERR7811301	8392	1.5361292432190041
ERR7107399	21987	1.0207264329638932
ERR7874271	25	0.0024428159005107706
ERR7472048	15521	0.7625933405408346
ERR7034177	14866	2.511140250759355
ERR6693302	21987	0.9499546466748805
ERR6916363	20981	1.6124301308276345
ERR7115277	29803	1.0614936008805758
ERR6534784	9600	0.02827365998306984
ERR6534784	21774	0.004964077706951193
ERR6534784	24410	1.6597285898458554
ERR6694412	21987	0.2311067771818625
ERR6684756	27532	2.7051461284884377
ERR7108680	18615	1.7317073170731707
ERR6533403	19220	1.7915637085954461
ERR6533403	21987	0.13384580099791335
ERR7097535	24410	1.5437883137331359
ERR7269056	21499	0.11920599798187168
ERR6484692	1139	0.31617621312653205
ERR6419944	25049	1.5846891912577206
ERR6623086	12282	0.2765982464194771
ERR7873855	15521	0.759199015174608
ERR7873855	18244	0.003696197736974722
ERR7266262	15521	1.6979602783216619
ERR7030397	21987	1.0900515785218485
ERR6498468	24410	1.7643105446118192
ERR6464318	11196	0.04953051643192488
ERR6464318	19664	0.3647887323943662
ERR6464318	24410	1.7598591549295775
ERR6466341	24410	1.768413662459011
ERR6516311	15689	1.0407180385288968
ERR6424158	21987	0.8776294989085288
ERR6463034	21987	0.036489462094998426
ERR7029681	24410	1.6608779115780736
ERR7830692	25	0.0067601540718046724
ERR6489338	3554	0.3802915941706747
ERR6666752	6983	0.5088049657832713
ERR6666752	21987	0.030155785304993417
ERR7093394	11196	0.007978949317086653
ERR7291020	4585	0.8135321285528493
ERR7290199	22661	0.38854247856586127
ERR7810473	28289	1.7398998807339299
ERR7878428	15521	1.5855463468522468
ERR7810418	25	0.010129971049083922
ERR7357370	25	0.009979409326739115
ERR7357370	7057	0.006209410247748782
ERR7740733	10194	0.6547620181690814
ERR7740733	23920	2.3630328182109483
ERR7831555	20572	0.7507478364582169
ERR6693505	26951	0.002344088116955597
ERR7472064	25	0.003735133152881538
ERR7472064	15521	1.4799427581306182
ERR6423106	319	0.14847577562475217
ERR6512395	19220	1.9844221093813375
ERR6451364	29867	0.00217731390794912
ERR6634556	3945	0.6803886593222231
ERR6543037	24410	0.6218239690894394
ERR7807583	25	0.00783826047707772
ERR7807583	15521	1.7530829432732686
ERR7290180	25	0.002813139591263385
ERR6770851	21987	0.01602870198954826
ERR6484365	11601	2.6559502699144253
ERR7139194	24666	1.6625106955175286
ERR6442281	21987	0.5834840265220012
ERR6541040	7830	1.5874089461644814
ERR6452385	11196	0.048640104275656335
ERR6695681	25057	1.6838894022157223
ERR6369151	28576	0.003071075268149094
ERR6675566	9080	1.1171469980202757
ERR6675566	21308	1.705837532081775
ERR6693157	25276	0.011200745626628174
ERR6463079	7681	1.639312567132116
ERR7025817	11196	0.0027015075953622787
ERR7025817	12383	0.058622714819361446
ERR7103014	24410	1.771230083249828
ERR7872948	15521	0.48290508938873955
ERR7751702	15521	1.7208206075235433
ERR6774762	11196	0.015939787924243037
ERR6774762	12417	0.004052488455316026
ERR6694794	24410	1.7910819499010255
ERR6685371	4991	0.3706448707344119
ERR7100284	25456	0.9238930459749208
ERR6322106	4408	1.7384644508609304
ERR6497791	21987	0.03580996365069024
ERR6369221	4991	0.1985688250804261
ERR6369221	21987	0.2910529353918574
ERR6082993	24410	1.8136909571841175
ERR6085678	26416	0.2625675211679178
ERR6916129	4941	1.9505922297118614
ERR6497822	21987	0.020066889632107024
ERR6463345	23718	1.2078651685393258
ERR6516120	25471	0.9450867052023122
ERR6533440	906	1.7026732532798246
ERR6516343	10397	3.2359805099417733
ERR6694364	18465	0.028498147620404674
ERR6906876	1303	0.7191451000960105
ERR6906876	21987	0.01636486953442249
ERR6766254	24410	0.7723715033161412
ERR6648496	20555	1.7692307692307692
ERR6648496	21987	1.7583996463306808
ERR6772811	412	0.4600967644902478
ERR6763058	21987	0.18824966754418118
ERR7025827	11196	0.005209888665917958
ERR7290528	21	0.008000165704109965
ERR7287874	15521	1.743572695035461
ERR7037029	27957	0.13332022629433324
ERR7266596	15521	1.6089965397923875
ERR7349603	15521	1.3823966065747615
ERR7107384	24410	1.7373568012008322
ERR7809849	15521	0.7515994650111605
ERR6773846	25325	1.637898507448759
ERR6372096	26507	1.6210393509346583
ERR7106549	25276	0.010226167638049191
ERR6524665	21987	0.16335342248090837
ERR6524665	24410	1.9776054099558789
ERR7804466	15521	1.9564379313910587
ERR7804466	21987	0.10461591888815126
ERR6192356	11196	0.030466369814858216
ERR7267997	15521	1.8517387218045114
ERR7288902	25	0.005188701786223126
ERR7265298	15521	1.7439507259128904
ERR6770747	24410	1.7002004404634377
ERR6456135	28055	1.59129424769763
ERR7023226	25350	3.3661544408819193
ERR6586053	6256	2.0087372641368977
ERR6524793	21987	0.44691820354221296
ERR7262711	25	0.012053571428571429
ERR8182339	15521	0.05646929824561404
ERR7490155	15521	1.8536129816640439
ERR7490155	21987	0.04788717512420218
ERR7472120	15521	0.9548237418165858
ERR7472120	19672	0.8437379937774
SRR19915117	19174	0.002627110825520459
SRR19915117	21987	0.749777429603539
ERR6674446	21987	0.8761678705814967
ERR6695617	24410	1.5368042192738618
ERR6441871	2051	0.16783216783216784
ERR6619486	24410	0.6287124942982333
ERR7477787	25	0.004845465927413537
ERR6451835	7071	0.7068164213787761
ERR6430345	7160	0.09004153746685532
ERR6468791	7035	0.005117935024477081
ERR6542087	12334	0.01439772463661911
ERR6442692	23039	0.019715751787342348
ERR6463235	19502	1.6306943830163645
ERR6497651	26114	0.11127009549913401
ERR6516303	8318	2.1886448743366187
ERR6676337	23311	1.1701499030422409
ERR6451528	12417	0.003968253968253968
ERR7288670	15521	1.139618138424821
ERR7288670	21987	0.5163086714399363
ERR7288670	24410	0.6137629276054097
ERR6316373	21987	1.5967381590705987
ERR6685370	4991	0.08229808728923495
ERR6312316	21987	0.08068929310500111
ERR6703259	17886	0.6750902527075813
ERR6451199	3417	1.726855800848544
ERR6451199	21987	0.2800836062623914
ERR6452964	11196	0.030150496886298842
ERR6453432	5748	1.1152528330410711
ERR7290541	25	0.003638547569088337
ERR6492939	1352	0.056375761678913346
ERR6500599	21987	0.05436013590033975
ERR6468688	21987	0.2992222677036431
ERR6684268	4991	0.12190614017850013
ERR6684268	21987	0.1236988775340663
ERR6774093	493	0.4441478685240246
ERR6774093	23865	0.03215761062765761
ERR6774093	27744	1.8124775033472527
ERR6541764	28618	2.3286523829817614
ERR6466929	21987	0.0889551174150119
ERR6420158	17141	1.748226912140523
ERR6452785	24410	1.8814494840412768
ERR6468846	21987	0.14102564102564102
ERR7873990	25	0.010514665190924184
ERR7873990	15521	0.9432761483121196
ERR6450150	11196	0.02362533974492996
ERR6419974	24410	1.7025097037939187
ERR6080001	22294	1.2196463846118129
ERR6468998	13048	1.7206951620789663
ERR6498646	24410	1.572209569109925
ERR6318136	10073	1.5128755611511613
ERR6544257	27675	1.0251744528216142
ERR6482786	24410	1.5188716585901363
ERR6330968	11196	0.019693800965501686
ERR6453530	24410	1.645876053454314
ERR6440427	6386	3.1412976997998823
ERR7809639	15521	1.2087409974757903
ERR6484232	10334	0.33835683033543995
ERR6466443	24410	1.7217530244236476
ERR6670585	2745	1.0692880731557028
ERR7349409	25	0.009260503186995294
ERR7350445	15521	0.6024560558632314
ERR7350445	21987	0.20130026486876956
ERR7289989	15521	1.7058784119529153
ERR7490081	25	0.003983955757924612
ERR7872933	25	0.002353297597132862
ERR7268758	25	0.0066254416961130744
ERR7268758	15521	1.7398409893992932
ERR7268761	27930	0.45674086518269635
ERR7263253	15521	0.9917784801094345
ERR6541313	10678	0.5068470601886391
ERR6331472	24410	2.039707419017764
ERR6494989	21987	0.5972090601204542
ERR6494989	24410	0.6107400583930082
ERR6592158	21987	0.5604531863944164
ERR6452110	11196	0.03051532451094942
ERR6424673	29405	0.4998957689037128
ERR6489342	24410	0.646361515305716
ERR6694955	24410	1.1249215317011927
ERR6772490	24410	1.7220168248457073
ERR6466860	17886	0.12887067395264118
ERR6466860	21987	0.39435336976320584
ERR6331185	11196	0.029952830188679246
ERR6676563	21987	1.5582237986968268
ERR6442721	21987	0.5145293201326074
ERR7806256	25	0.00529722118481205
ERR7806256	234	0.012864680020257835
ERR6485212	20745	0.6502213388467627
ERR6372269	10634	1.689115568124593
ERR6620975	6022	1.2403351559313773
ERR6486195	21987	0.839571340229268
ERR6486195	29865	0.013393123436292379
ERR6621584	18388	1.049664340531059
ERR6512988	24410	1.3247672253258846
ERR6541087	2161	2.021984633977496
ERR6529014	11196	0.06391719827379702
ERR6488648	24410	1.1238566247925317
ERR6331947	11196	0.03250591016548463
ERR6444554	12321	1.7181663837011885
ERR6444554	27427	0.7934352009054896
ERR6453942	11196	0.025462341344114816
ERR6086468	19098	1.1762863252504796
ERR6485618	27593	0.31427263675847256
SRR20873029	14960	0.723068713212354
SRR20873029	15521	0.09328659781795012
ERR6191914	14919	2.337580554430824
ERR6524032	21987	0.2346458369446182
ERR6524032	22778	0.5690389800612191
ERR6524032	24410	1.7582459941482433
ERR6524032	29712	0.46198752332286697
ERR7489952	10157	0.695823647291815
ERR7489952	21987	0.14760720815348874
ERR7117755	12417	0.004868190720386488
ERR6328387	25818	0.08124243340267516
ERR6762568	28089	0.07248112750898308
ERR6514750	24410	2.090085287846482
ERR6456497	28081	0.0032167907404562534
ERR6441556	411	1.7122615845525693
ERR6483780	19247	1.663304721030043
ERR6666309	11196	0.03291798569539208
ERR6770491	24410	1.8587828095819316
ERR7355305	25	0.016597943608337818
ERR6451286	29755	0.40698960406989604
ERR6591146	24410	1.9924625731398364
ERR6192298	11196	0.03239877613302448
ERR6484723	21987	0.1547685152034047
ERR6444655	15521	0.06352277318052328
ERR6483233	921	1.7881596209255337
ERR6528926	11196	0.06031804026861521
ERR6453602	4114	1.8929614609254808
ERR6330866	394	0.07275541795665634
ERR6330866	11196	0.03715170278637771
ERR6416719	11984	1.6143998716349282
ERR6541198	21987	0.011988735851465038
ERR6541198	29739	0.7854159000126455
ERR6685289	24410	1.9497348687330438
ERR6419752	19220	1.917776106933317
